id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,host_is_superhost,price,occupancy_rate,review_scores_rating,availability_365,has_price
1455708090180875251,Pankow,Prenzlauer Berg Süd,52.5324865,13.4242359,Entire home/apt,No,,0.0,,261,False
1455709635577179134,Marzahn - Hellersdorf,Hellersdorf-Nord,52.54471,13.58857,Entire home/apt,No,41.0,0.0,,72,True
1455720303676247553,Mitte,Alexanderplatz,52.5232067,13.3845044,Entire home/apt,No,334.0,27.7,5.0,292,True
1455725206322908774,Charlottenburg-Wilm.,Heerstrasse,52.51033109999999,13.2195237,Entire home/apt,No,91.0,0.0,,351,True
1455736220547445769,Charlottenburg-Wilm.,Heerstrasse,52.51033109999999,13.2195237,Entire home/apt,No,91.0,0.0,,352,True
1455758122965909036,Mitte,Alexanderplatz,52.5284801,13.4068747,Entire home/apt,No,255.0,10.4,5.0,71,True
1455761948240046749,Mitte,Moabit Ost,52.52907,13.34391,Entire home/apt,Yes,99.0,3.6,1.0,342,True
1455778141430964792,Reinickendorf,Ost 1,52.57329,13.37515,Entire home/apt,No,90.0,3.6,4.0,361,True
1455779079361508829,Charlottenburg-Wilm.,Heerstrasse,52.5100214,13.2184474,Entire home/apt,No,79.0,0.0,,351,True
1455821644133741989,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49521546132452,13.31185396760702,Entire home/apt,No,60.0,0.0,,179,True
1455838310672134956,Pankow,Blankenfelde/Niederschönhausen,52.59455353439156,13.422581255435944,Entire home/apt,No,66.0,0.0,,364,True
1455869201698129907,Lichtenberg,Fennpfuhl,52.5368108,13.4722074,Private room,No,,3.6,5.0,0,False
1455974443360660312,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51073556959376,13.448771893779774,Entire home/apt,No,,3.6,5.0,2,False
1456290116360796892,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50976,13.46486,Entire home/apt,No,111.0,27.7,4.63,315,True
1456324610281859877,Charlottenburg-Wilm.,Barstraße,52.48665760000001,13.321815,Entire home/apt,Yes,239.0,6.8,5.0,158,True
1456372262939943432,Charlottenburg-Wilm.,Schmargendorf,52.47649,13.29674,Entire home/apt,Yes,190.0,0.0,,358,True
1456388393887462697,Mitte,Alexanderplatz,52.52239,13.40657,Entire home/apt,No,38.0,0.0,,328,True
